RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
33,77.3731343283582,0.0795524691358025,0.101388888888889,0.0970679012345679,0.0496141975308642,0.199614197530864,0.0474537037037037,0.102546296296296,0.11141975308642,0.301003086419753,0.399768518518518,0.00141981792717087,0.00135795985060691,275.6,275.714285714286,36.5490251674296,52.11669036542,54.4055300309174,69.9778241310007,71.4613104846716,87.0306482040865,108.400007593464,123.971497665609,128.342981462762,17.9156305195104,34.9144338551877,71.859914968746,91.8013211991114,17.1271808283789,54.0061548288321,73.9490144208878,36.9501114670684,56.8888096981693,143.914285973022,1.68159536967128,-5.68320914302866,9.81299096974248,-6.3173834129031,1.5355846032907,36,35,43.7121754859477,275.6,44.3503431911915,62.7323363247476,279.045004050806,26.1476334198852,69.9572452030769,-0.018376337505866,0.0809931757586083,-0.0907005582389411,0.0198091938647361,1,2.85714285714286,ARR
34,19.3432835820896,0.0925925925925926,0.0839506172839506,0.109259259259259,0.0570987654320988,0.203703703703704,0.0521604938271605,0.0944444444444444,0.0969135802469136,0.287654320987654,0.387962962962963,0.0014486133994784,0.00132916437829938,1122.875,1120.5,30.0059701621315,48.3773060734963,50.2540584355249,68.6294584461726,69.0033295183936,87.3767207960643,102.875002603333,121.250091705181,120.500087717879,20.2888818627566,39.0001206960825,72.8777061944465,90.5012123846194,18.7979928831066,52.6290183168494,70.2546023288105,33.8826201348134,51.5029358533555,138.875000310767,1.50793767231911,-4.40103979731678,7.08151511421202,-4.88644323452644,1.56781024494519,9,8,961.810719099657,1122.875,1028.21890908503,849.474435357845,1478.48845954238,24.9481512912036,78.0869954419458,-0.0190114906771693,0.0578854410623791,-0.0659226262159225,0.0194961460408569,4,50,ARR
35,62.3283582089552,0.0647509578544061,0.10823754789272,0.0904214559386973,0.0449233716475096,0.146647509578544,0.0454980842911877,0.0562260536398468,0.104885057471264,0.254885057471264,0.372318007662835,0.00138009041565076,0.00139768736212702,345.464285714286,345.464285714286,38.9682746185193,51.7872220824462,55.1481068562592,67.9705564794851,71.542033786627,84.360832760385,91.7857311720222,104.607355962359,121.250122114802,16.2321107423383,32.5739453949648,52.8248761864135,82.2866130426393,16.4819292468827,36.649854481608,66.113752297485,20.2754062438446,49.7204879919084,134.07142899187,1.54578185814293,-5.46750027252636,10.6003799283465,-8.83447458307753,3.31003374546294,29,28,57.7404798231196,345.464285714286,58.8000265450035,87.1945462106942,350.256385686665,24.6082886923239,65.2879853841859,-0.0142704023252065,0.0813365733673656,-0.104233487804197,0.0503804159039657,11,39.2857142857143,ARR
36,53.7313432835821,0.0537777777777778,0.134333333333333,0.0945555555555556,0.047,0.175111111111111,0.0475555555555556,0.0805555555555556,0.0855555555555556,0.309444444444444,0.386111111111111,0.00138047138047138,0.0013973063973064,391.666666666667,391.166666666667,48.5015981343747,58.1675099776775,65.378303653658,75.0452654599396,82.5029054910481,92.1686933147498,111.625087806006,121.291867915308,129.250050652231,16.9075819276908,34.001343332507,63.127202274717,80.7504911079955,17.1777809115874,46.2528950050878,63.8795619166451,29.1366638689911,46.7535810515006,138.916673315976,NaN,-3.9474807369793,7.90026281402459,-6.01717967728866,2.43987653075529,25,24,209.208959867614,391.666666666667,213.708592056662,293.114292824224,444.039600336126,19.7707280728368,68.0867061717852,-0.00802325769701372,0.0609612250712462,-0.0771851438203104,0.0280153762592622,10,41.6666666666667,ARR
37,90.72,0.0782407407407407,0.0886904761904762,0.0935846560846561,0.0470899470899471,0.196494708994709,0.046494708994709,0.102910052910053,0.101719576719577,0.285185185185185,0.37526455026455,0.00139784870177027,0.00137992907600751,235.853658536585,235.829268292683,31.9112678949011,44.9061501540386,48.8594383730494,61.8605687163335,65.6133999461385,78.611464669328,102.658566441547,115.658576069304,122.073305499041,17.0176133572601,33.7073693169653,70.7592939587977,90.172528410269,16.8181205737116,53.8112667267583,73.2254513271362,37.0538652987191,56.4657220289572,135.073171034324,2.11260508279195,-6.408607495462,9.98186193779062,-5.86959781553208,1.2544839042758,42,41,5.10648070119681,235.853658536585,5.16991767637434,6.33462706084581,235.908932408766,24.8022775753941,67.543103247937,-0.0235258934676061,0.0885609718680606,-0.0860992695169696,0.016558737816657,0,0,ARR
38,45.134328358209,0.0596560846560846,0.0711640211640212,0.0363756613756614,0.0183862433862434,0.145634920634921,0.017989417989418,0.109259259259259,0.0986772486772487,0.216798941798942,0.299338624338624,NaN,NaN,494.25,493.05,25.2841043277748,35.8583072489662,31.3793447814556,41.9583728854728,37.131670128145,47.7079487450154,77.2515461288211,87.8502919851411,96.651332125527,6.11215556976326,11.8501103220127,52.0075257389613,71.4039040091255,5.76531895654208,45.9059275284174,65.3048292182108,40.1612817886105,59.5547170867138,107.250041403054,5.39219942587851,NaN,NaN,NaN,2.38298279178261,21,20,208.459318573193,494.25,213.874748146519,311.076631009323,536.412481211987,6.82341243661326,23.727584848318,-0.0527451767807001,NaN,NaN,0.0248557311817964,6,30,ARR
39,143.429137760159,0.0811774461028192,0.0965174129353234,0.118739635157546,0.0612769485903814,0.20941127694859,0.0574626865671642,0.0906716417910448,0.0709369817578773,0.305928689883914,0.392993366500829,NaN,NaN,149.181818181818,148.833333333333,34.8248333682155,50.4132080458092,56.8360280408603,72.4439517511017,77.5213776673344,93.1223379557441,110.153464036504,125.758771306495,125.925834387383,22.0731279264019,42.7131674658996,75.3559623269678,91.1230321027979,20.7184447667312,53.3200376635792,69.0962469955779,32.6512949035323,48.410877566982,141.530312088514,4.0366570689489,NaN,NaN,NaN,NaN,67,66,94.5153361118214,149.181818181818,95.2396021525805,188.430649901987,176.602275286486,27.9412971000664,85.5047401590327,-0.0322899514378714,NaN,NaN,0.0275172664833754,32,48.4848484848485,ARR
40,68.5034687809713,0.0438368055555556,0.106770833333333,0.0881076388888889,0.0446180555555556,0.187413194444444,0.0434895833333333,0.0993055555555555,0.0953993055555555,0.294184027777778,0.357638888888889,0.00140691504256272,0.00137086273521505,312.838709677419,312.838709677419,38.3270207617186,50.3901133279365,54.3932560758963,66.4574203366582,70.0674534916986,82.1312261354387,105.806455061473,117.870990964632,116.387127998472,16.1252694730766,31.7419982048083,67.4865137508665,78.0660977295959,15.7449849928792,51.4255888635738,62.0065377013372,35.7479595442065,46.325907258178,128.451622365272,NaN,-5.84095720303693,10.2689396876471,-6.34800186355428,1.58115739305061,32,31,11.2739974139569,312.838709677419,11.4603571037833,11.0915383163122,313.041788409028,22.6265358572743,63.6122526707641,-0.0152340280792727,0.0869312711757039,-0.0927839310572449,0.0182799189396063,2,6.45161290322581,ARR
41,79.207135777998,0.0611111111111111,0.0501501501501501,0.00510510510510511,0.00247747747747748,0.10518018018018,0.00262762762762763,0.100075075075075,0.0938438438438438,0.15533033033033,0.217342342342342,NaN,NaN,261.222222222222,261.222222222222,18.0738647360415,31.311002602723,18.9892386833708,32.2263765500523,19.9611712124673,33.1983090791488,55.9730016289138,69.2222247436542,64.1951841490311,0.922331174749055,1.88908246624602,37.9203065310854,46.1419386589944,0.975112447674979,37.0036010783685,45.2254231449798,36.0312248651558,44.252892599642,77.4444588797334,NaN,NaN,NaN,NaN,NaN,37,36,33.553531947812,261.222222222222,34.029492344235,56.3904464335901,263.368352101935,1.50967195337815,3.78652608867005,-0.0447011718059519,NaN,NaN,0.013775379168888,2,5.55555555555556,ARR
42,86.4,0.0525694444444444,0.0809027777777778,0.0397916666666667,0.0209027777777778,0.147291666666667,0.0188888888888889,0.1075,0.0754166666666667,0.228194444444444,0.280694444444444,NaN,NaN,239.974358974359,238.871794871795,28.7666391667207,37.4162369409593,36.0404371678148,44.6985829896637,42.5831176247289,51.2362371564115,81.5392909024553,90.2055244623074,91.8732857729898,7.30571595523888,13.8209046854299,52.8011396401301,63.1307773077484,6.56742987625965,45.5176784198316,55.850778923028,38.984970707499,49.3116196559021,100.538491650086,5.80988723970112,NaN,NaN,NaN,3.05373263173914,40,39,126.773467898652,239.974358974359,128.430707751913,95.8655026500041,271.402293888989,9.36689333867748,27.6940505169284,-0.0435613851992786,NaN,NaN,0.0235772612848906,11,28.2051282051282,ARR
43,60.1791044776119,0.064781746031746,0.0531746031746032,0.00367063492063492,0.00188492063492063,0.103670634920635,0.00178571428571429,0.1,0.0800595238095238,0.156845238095238,0.214980158730159,NaN,NaN,365.851851851852,365.851851851852,19.2032801441876,33.0471257960133,19.9068084245631,33.7506540763887,20.573442569196,34.4172882210216,56.5203960811239,70.4076569113934,63.7813290580595,0.704587454563858,1.37038220633689,37.3841718832672,44.6369023628446,0.667322710171944,36.6804418069568,43.933241111328,36.0138067589602,43.2665202341107,77.6666749841567,NaN,NaN,NaN,NaN,3.31084113432854,28,27,43.4372290430803,365.851851851852,44.2646791851226,65.8179306876173,368.421457532498,0.59854594937409,2.74229237107269,-0.075203876583314,NaN,NaN,0.0274419443553709,4,14.8148148148148,ARR
44,94.5671641791045,0.0599116161616162,0.0521464646464646,0.0023989898989899,0.00113636363636364,0.102209595959596,0.00126262626262626,0.0998106060606061,0.0924873737373737,0.154356060606061,0.214646464646465,NaN,NaN,227.720930232558,227.720930232558,18.8623039470046,31.20058242374,19.2809056156159,31.6192274514538,19.7460584094689,32.0843319456012,55.6072769667577,68.0002480507545,64.9111871324177,0.419079661613772,0.883754467938796,36.8301869377629,46.1248748409551,0.465937226745423,36.4115222590654,45.7063404301804,35.9467630567517,45.2412248167824,77.3023852113368,NaN,NaN,NaN,NaN,2.97561187475258,44,43,9.30447649551535,227.720930232558,9.41459247631126,9.01799662001205,227.910937317271,0.448297823341844,1.76877135629799,-0.0877245921575214,NaN,NaN,0.0301845290397165,1,2.32558139534884,ARR
45,70.6442021803766,0.0685185185185185,0.0545454545454545,0,0,0.1,0,0.1,0.0765151515151515,0.154545454545455,0.211868686868687,NaN,NaN,307.625,307.65625,19.7229157684236,34.6058167717622,19.7229157684236,34.6058167717622,19.7229157684236,34.6058167717622,55.6583223124802,70.5941438981901,61.4107207217187,0,0,36.018123562231,41.7592751105473,0,36.018123562231,41.7592751105473,36.018123562231,41.7592751105473,76.3437591431734,7.41574757527686,NaN,NaN,NaN,4.44609885272585,33,32,9.38998801916169,307.625,9.54023736771041,12.8399253760624,307.768277280164,0,0,-0.0823877881111539,NaN,NaN,0.0317125911405085,4,12.5,ARR
46,85.6293359762141,0.0458333333333333,0.0499305555555556,0.0816666666666667,0.04,0.185069444444444,0.0416666666666667,0.103402777777778,0.104722222222222,0.235,0.323958333333333,NaN,NaN,252.051282051282,251.74358974359,18.0689735160691,27.4474489258416,32.4405370781834,41.8251833222586,47.4133950948446,56.7969244106527,84.6154776791298,94.0000588102986,107.025806094019,14.4342476893593,29.3600464729278,66.5672301664572,88.9762164360056,15.004806091509,52.183039905272,74.592933001615,37.2073525188862,59.6163393352233,116.410336888095,NaN,NaN,NaN,NaN,0.837872112894957,40,39,7.99983563276248,252.051282051282,8.10441308615159,10.7978465586759,252.178203169596,16.457752869944,58.7991002537961,-0.0461556734277178,NaN,NaN,0.0106411507695883,1,2.56410256410256,ARR
47,53.5183349851338,0.088,0.104222222222222,0.0965555555555555,0.0487777777777778,0.198555555555556,0.0477777777777778,0.102,0.105222222222222,0.302777777777778,0.398111111111111,0.0014031746031746,0.00137460317460317,399.416666666667,399.416666666667,37.5048625122663,53.3776585941309,55.0891574060481,70.9639428500842,72.294868697742,88.1687105773443,109.00000209888,124.875054475962,127.208387937643,17.6393758978732,34.7917526502599,71.5027264212523,89.7096499629189,17.2719785828963,53.922312162498,72.1308517858277,36.7150300675922,54.9195508011989,143.08334422979,NaN,-5.48334588342994,9.47670675689408,-6.00688925676952,1.53099519106134,25,24,14.4306290769168,399.416666666667,14.741000693619,17.4864787083663,399.677265636497,25.0753800544823,69.7031071310294,-0.0160729676559327,0.0798016006292438,-0.085981714346158,0.0190734713950027,4,16.6666666666667,ARR
48,62.0812685827552,0.060823754789272,0.05,0,0,0.1,0,0.1,0.082088122605364,0.15,0.194348659003831,NaN,NaN,345.714285714286,345.714285714286,18.0603845803858,30.4067255498605,18.0603845803858,30.4067255498605,18.0603845803858,30.4067255498605,54.002885840075,66.3928580022159,56.1457669358013,0,0,36.0116908948323,38.1535930083362,0,36.0116908948323,38.1535930083362,36.0116908948323,38.1535930083362,68.5357159588957,7.24889927043197,NaN,NaN,NaN,NaN,29,28,22.3012766176179,345.714285714286,22.7105084876406,27.3527984489777,346.432842388989,0,0,-0.0817643399449565,NaN,NaN,0.0254286845590507,9,32.1428571428571,ARR
49,49.4328358208955,0.0673913043478261,0.0975845410628019,0.0894927536231884,0.0451690821256039,0.191787439613527,0.0443236714975845,0.102294685990338,0.102536231884058,0.289371980676329,0.357125603864734,0.00140181250914947,0.00137596526862831,429.954545454545,429.863636363636,35.1433486606961,46.5028833461972,51.3688104880735,62.733899338949,67.3227014241523,78.6840894979988,104.181835482132,115.545521748972,117.272896559011,16.2901102050675,32.1819429709301,69.0484410226575,82.1378971618191,16.0257668518433,52.824055898069,65.9156285798295,36.870709667145,49.9579397040217,128.636364797235,2.06148605988374,-6.17023054967305,10.4272380511053,-6.51811839008744,1.73694713105153,23,22,13.877638234772,429.954545454545,14.2042155805852,12.7072389960406,430.178451343161,23.6203371695486,64.4978200278408,-0.0199086929970072,0.0880126317827911,-0.0944867668965987,0.0195603203020644,3,13.6363636363636,ARR
50,73.0746268656716,0.0499183006535948,0.0445261437908497,0.0794934640522876,0.0388888888888889,0.156862745098039,0.0406045751633987,0.0773692810457516,0.102941176470588,0.201388888888889,0.297222222222222,NaN,NaN,297.151515151515,297.121212121212,16.0685397552881,26.8913807505213,30.0085521302364,40.8585732420812,44.6160311465317,55.4585581025538,72.6670594906768,83.5152130688403,96.1520516337018,14.0498571504752,28.5771991088077,56.6432719196313,80.1251360769983,14.6569366032791,42.6743092661344,66.1572866318907,28.0675384063535,51.5480818041741,107.000026217173,NaN,NaN,NaN,NaN,1.58332805580034,34,33,10.9270895293808,297.151515151515,11.0965118734481,14.4395290781937,297.352357048711,21.3706123565211,57.283992862562,-0.0688081743661502,NaN,NaN,0.0231321923989415,3,9.09090909090909,ARR
51,64.4776119402985,0.0585185185185185,0.0509259259259259,0,0,0.1,0,0.1,0.085,0.150925925925926,0.198055555555556,NaN,NaN,325,324.965517241379,18.3448957800186,29.7314734680481,18.3448957800186,29.7314734680481,18.3448957800186,29.7314734680481,54.311803851722,65.7242079595284,59.7260911631269,0,0,36.0076091510677,41.4188674915777,0,36.0076091510677,41.4188674915777,36.0076091510677,41.4188674915777,71.1379337537245,5.51324818499769,NaN,NaN,NaN,1.69169756345704,30,29,94.0014673399781,325,95.6653392972457,171.655040141915,338.32126132135,0,0,-0.0588761293031416,NaN,NaN,0.0193671271685306,8,27.5862068965517,ARR
52,60.1791044776119,0.0688492063492063,0.05,0,0,0.100496031746032,0,0.100496031746032,0.0822420634920635,0.150496031746032,0.203075396825397,NaN,NaN,356.814814814815,356.814814814815,18.0568010182285,33.5676477527278,18.0568010182285,33.5676477527278,18.0568010182285,33.5676477527278,54.1877571801313,69.7407410227978,57.6321482245012,0,0,36.1964959293298,39.6397252741806,0,36.1964959293298,39.6397252741806,36.1964959293298,39.6397252741806,73.1851856834025,6.48655296880301,NaN,NaN,NaN,1.59881086359767,28,27,6.97634647583473,356.814814814815,7.10924120714092,7.85604580061126,356.883008115379,0,0,-0.0791865385305976,NaN,NaN,0.0249155234914287,0,0,ARR
53,88.1194029850746,0.065650406504065,0.0848238482384824,0.0962737127371274,0.0478319783197832,0.175542005420054,0.0484417344173442,0.0792682926829268,0.0985772357723577,0.260365853658537,0.362262872628726,0.00138248787888999,0.00139528989888779,243.05,243.075,30.6371369077812,41.8290223176136,47.8535815599643,59.0563413553331,65.3545179873158,76.5515875221733,94.0753463398753,105.275019239389,120.050372417978,17.2856701809784,34.7254296854899,63.4529739975252,89.4268089353866,17.5523983306062,46.2325020342918,72.2056503724669,28.7304707901125,54.7024981373374,131.250003175028,3.03260773797161,-6.3709291924006,9.19777891449363,-5.53493109714477,1.335680055012,41,40,8.17603204494699,243.05,8.28018951845539,9.09869907109389,243.187479118478,24.272858700801,69.5634981970745,-0.0279062696568892,0.0834945320161265,-0.077398898508746,0.019370307650168,1,2.5,ARR
